line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
13574,4031,P21,,1,3019.85
13575,4031,P24,,4,11243.24
13576,4031,P47,,4,19088.6
13577,4031,P46,,1,891.59
13578,4032,P44,,4,4298.64
13579,4032,P55,2,2,8106.4
13580,4032,P63,,2,5420.52
13581,4032,P24,,3,8432.43
13582,4033,P37,,5,24311.25
13583,4033,P3,1,4,3200.28
13584,4033,P33,,2,1749.94
13585,4034,P79,1,5,11561.4
13586,4034,P37,3,4,19449.0
13587,4034,P26,,2,6866.78
13588,4034,P13,,5,12591.15
13589,4035,INVALID_P,,1,1219.71
13590,4035,P62,5,3,14676.36
13591,4035,P72,5,4,15203.2
13592,4035,P22,,4,9573.76
13593,4036,P28,,4,17741.84
13594,4036,P33,,4,3499.88
13595,4036,P28,1,3,13306.38
13596,4037,P77,,5,9648.8
13597,4037,P58,,3,8640.15
13599,4039,P62,3,3,14676.36
13600,4040,P23,,5,6659.65
13601,4040,P11,,5,24934.5
13602,4040,P16,,1,848.92
13603,4040,P60,3,1,3686.35
13604,4041,P20,,3,5956.08
13606,4041,P20,,5,9926.8
13607,4042,P58,,4,11520.2
13608,4042,P6,1,2,5481.98
13609,4042,P62,,1,4892.12
13610,4042,P70,5,2,9650.76
13611,4043,P43,,2,5175.1
13612,4043,INVALID_P,,2,9860.29
13613,4043,P68,,4,10742.4
13614,4043,P73,5,1,3480.35
13615,4044,P80,4,2,2629.48
13616,4044,P16,,3,2546.76
13617,4044,P67,,1,909.12
13619,4044,P76,,5,16956.35
13620,4044,P22,,4,9573.76
13621,4044,P18,,4,13737.44
13622,4044,P32,4,3,4614.45
13623,4045,P4,,3,2352.57
13624,4045,P5,,5,18752.25
13626,4046,P15,,4,17277.6
13627,4046,P58,,3,8640.15
13628,4046,P56,,2,2546.64
13629,4046,P49,,1,4600.62
13630,4046,P14,4,1,3803.33
13631,4046,P13,2,4,10072.92
13632,4046,P46,,4,3566.36
13633,4047,P25,,5,23589.55
13634,4047,INVALID_P,3,4,9073.12
13635,4047,P77,5,2,3859.52
13636,4047,P77,,4,7719.04
13637,4047,P63,1,4,10841.04
13638,4047,P57,5,4,5121.08
13639,4047,P3,,4,3200.28
13640,4048,P57,,2,2560.54
13641,4048,P29,,1,3779.3
13642,4048,P59,,1,485.91
13643,4048,P80,4,3,3944.22
13644,4049,P3,4,3,2400.21
13645,4049,P55,1,1,4053.2
13646,4049,P3,,1,800.07
13647,4050,P54,1,4,19712.28
13648,4050,P46,5,3,2674.77
13649,4051,P33,,2,1749.94
13650,4051,P54,,1,4928.07
13652,4051,P33,3,5,4374.85
13653,4051,P35,,2,7276.5
13654,4051,P68,,4,10742.4
13655,4052,P48,,5,23099.65
13656,4053,P54,,3,14784.21
13657,4053,P40,,2,1242.82
13658,4053,P80,,3,3944.22
13659,4054,P15,5,2,8638.8
13660,4054,P56,,1,1273.32
13661,4054,P59,,1,485.91
13662,4054,P32,,2,3076.3
13663,4054,P28,,3,13306.38
13664,4054,P19,,5,15112.0
13665,4055,P8,,1,2199.33
13666,4055,P30,,2,7732.26
13667,4056,P44,,1,1074.66
13669,4056,P72,,4,15203.2
13670,4056,P42,,2,8448.36
13671,4057,P61,3,1,4098.51
13672,4057,P44,,3,3223.98
13673,4057,P74,5,5,17967.25
13674,4057,P43,2,1,2587.55
13675,4057,P78,,4,18032.44
13676,4057,P14,2,4,15213.32
13678,4057,P5,,3,11251.35
13680,4059,P47,,2,9544.3
13681,4060,P59,3,3,1457.73
13682,4060,P22,,3,7180.32
13683,4060,P62,,3,14676.36
13684,4061,P74,,3,10780.35
13685,4061,P44,,2,2149.32
13686,4061,P75,,4,8220.24
13687,4062,P3,,2,1600.14
13688,4062,P34,3,1,115.9
13689,4062,P54,,5,24640.35
13690,4062,P54,1,3,14784.21
13691,4063,P57,,2,2560.54
13692,4063,P11,5,2,9973.8
13694,4063,P77,,1,1929.76
13695,4063,P42,,5,21120.9
13697,4064,P5,1,1,3750.45
13698,4064,P22,3,3,7180.32
13699,4064,P66,,1,4739.56
13700,4065,P50,,4,12139.32
13701,4065,P7,5,4,15041.48
13702,4065,P75,,4,8220.24
13703,4065,P26,4,4,13733.56
13704,4066,P6,5,3,8222.97
13705,4067,P79,,1,2312.28
13706,4068,P3,,5,4000.35
13707,4068,P12,,5,3889.15
13708,4068,P8,5,4,8797.32
13709,4068,P29,2,1,3779.3
13710,4068,P29,1,5,18896.5
13711,4068,P69,,4,12289.24
13712,4068,P39,4,5,12938.2
13713,4069,P42,1,4,16896.72
13714,4069,P41,,5,15819.85
13715,4070,P39,,3,7762.92
13716,4071,P58,,4,11520.2
13717,4071,P3,,3,2400.21
13718,4071,P72,,1,3800.8
13719,4072,P45,,1,1932.18
13720,4072,P47,5,5,23860.75
13721,4072,P24,4,3,8432.43
13723,4073,P9,,1,2959.31
13725,4073,P58,5,4,11520.2
13726,4073,P75,,2,4110.12
13727,4073,P3,2,5,4000.35
13728,4073,P42,,1,4224.18
13729,4073,P47,5,2,9544.3
13730,4073,P77,,2,3859.52
13731,4074,P74,4,4,14373.8
13733,4074,P37,,4,19449.0
13734,4074,P61,4,4,16394.04
13735,4075,P32,,4,6152.6
13736,4075,P45,5,5,9660.9
13737,4075,P75,,5,10275.3
13738,4075,P36,,1,3626.44
13739,4076,P13,,1,2518.23
13740,4076,P61,,3,12295.53
13741,4076,P26,,3,10300.17
13742,4077,P20,,4,7941.44
13743,4077,P66,,2,9479.12
13744,4077,P16,,1,848.92
13746,4078,P30,2,3,11598.39
13747,4078,P30,,2,7732.26
13748,4078,P25,4,3,14153.73
13749,4078,P50,1,5,15174.15
13750,4078,P40,,1,621.41
13751,4078,P50,1,3,9104.49
13752,4078,P36,,1,3626.44
13753,4079,P2,,2,6499.94
13754,4079,P33,,5,4374.85
13755,4079,P36,,4,14505.76
13757,4079,P75,,1,2055.06
13758,4080,P22,,4,9573.76
13759,4080,P64,,2,1432.46
13760,4080,P50,4,1,3034.83
13762,4081,P28,,4,17741.84
13763,4081,P54,2,1,4928.07
13764,4082,P5,2,1,3750.45
13765,4083,P55,1,3,12159.6
13766,4083,P10,,1,1873.78
13767,4084,P15,3,2,8638.8
13768,4084,P14,3,5,19016.65
13770,4085,P39,1,2,5175.28
13771,4086,P34,,4,463.6
13772,4086,P5,,4,15001.8
13773,4086,P27,3,2,1322.6
13774,4087,P24,,3,8432.43
13775,4087,P35,,4,14553.0
13776,4087,P78,,5,22540.55
13777,4087,P68,,1,2685.6
13778,4087,P68,,1,2685.6
13779,4087,P34,,3,3477.0
13781,4087,P47,,2,9544.3
13782,4088,P59,4,4,1943.64
13784,4088,P35,,3,10914.75
13785,4088,P1,,5,22174.75
13786,4089,P43,,3,7762.65
13787,4089,P11,,2,9973.8
13788,4089,P30,,5,19330.65
13789,4090,P47,2,4,19088.6
13790,4090,P21,,4,12079.4
13791,4090,P62,,5,24460.6
13792,4090,P26,,2,6866.78
13793,4091,P68,1,5,13428.0
13794,4091,P55,,2,8106.4
13795,4091,P50,5,2,6069.66
13796,4091,P61,,3,12295.53
13797,4092,P25,,5,23589.55
13799,4093,P60,,2,7372.7
13800,4093,P32,3,4,6152.6
13801,4093,P59,,5,2429.55
13802,4093,P71,,4,18606.72
13803,4093,P10,4,4,7495.12
13804,4093,P6,3,4,10963.96
13805,4094,P59,4,2,971.82
13806,4094,P74,,5,17967.25
13807,4094,P17,3,3,2651.73
13808,4094,P42,4,3,12672.54
13809,4094,P52,4,4,2592.6
13810,4094,P59,1,2,971.82
13811,4095,P66,2,2,9479.12
13813,4096,P78,,4,18032.44
13814,4096,P49,,3,13801.86
13815,4096,P49,3,5,23003.1
13816,4097,P3,,5,4000.35
13817,4097,P2,,5,16249.85
13818,4097,P25,4,2,9435.82
13819,4098,P18,,5,17171.8
13820,4098,P61,2,4,16394.04
13821,4098,P14,4,3,11409.99
13822,4098,P61,,2,8197.02
13823,4099,P23,,4,5327.72
13824,4099,P20,,2,3970.72
13825,4100,P26,,3,10300.17
13826,4100,P63,,3,8130.78
13827,4101,P76,3,1,3391.27
13828,4101,P4,,2,1568.38
13830,4101,P70,2,1,4825.38
13831,4102,P16,,3,2546.76
13832,4102,P79,3,3,6936.84
13833,4102,P60,5,2,7372.7
13834,4102,P35,,3,10914.75
13835,4102,P24,,5,140540.5
13836,4102,P13,,2,5036.46
13837,4102,P54,,1,4928.07
13838,4102,P42,,2,8448.36
13839,4103,P66,,3,14218.68
13840,4103,P52,,2,1296.3
13841,4103,P54,,5,24640.35
13842,4103,P70,,4,19301.52
13843,4103,P6,,5,13704.95
13844,4104,P11,1,2,9973.8
13845,4104,P72,5,2,7601.6
13846,4104,P58,5,4,11520.2
13847,4104,P15,,5,21597.0
13848,4105,P71,2,4,18606.72
13850,4105,P32,1,5,7690.75
13851,4106,P63,1,4,10841.04
13852,4106,P62,1,3,14676.36
13853,4106,P11,3,1,4986.9
13854,4107,P28,4,3,13306.38
13855,4108,P57,,5,6401.35
13856,4108,P2,,1,3249.97
13857,4108,P62,1,3,14676.36
13858,4108,P78,,4,18032.44
13859,4109,P4,5,2,1568.38
13860,4110,P20,,3,5956.08
13862,4111,P51,,4,9976.68
13864,4112,P70,,3,14476.14
13865,4112,P63,1,1,2710.26
13867,4112,P22,,1,2393.44
13868,4112,P16,5,5,4244.6
13869,4112,P6,5,1,2740.99
13870,4112,P6,3,3,8222.97
13871,4113,P6,,3,8222.97
13872,4113,P20,,5,9926.8
13873,4114,P32,,5,7690.75
13874,4114,P42,,4,16896.72
13875,4114,P10,2,5,9368.9
13876,4115,P8,,4,8797.32
13877,4116,P60,,3,11059.05
13878,4116,P69,5,5,15361.55
13879,4116,P8,4,4,8797.32
13881,4116,P36,,1,3626.44
13882,4116,P1,,1,4434.95
13883,4116,P24,,2,5621.62
13884,4116,P11,,3,14960.7
13885,4117,P6,,3,8222.97
13886,4117,INVALID_P,3,5,16781.97
13887,4117,P27,,2,1322.6
13889,4118,P9,,5,14796.55
13890,4118,P76,1,5,16956.35
13891,4118,P58,,4,11520.2
13892,4118,P49,4,2,9201.24
13893,4118,P39,,3,7762.92
13894,4118,P76,,2,6782.54
13895,4118,P58,,4,11520.2
13896,4119,P36,2,3,10879.32
13897,4120,P3,,1,800.07
13899,4120,P60,2,5,18431.75
13900,4120,P47,3,1,4772.15
13901,4120,P10,,5,9368.9
13902,4120,P41,,5,15819.85
13903,4121,P4,,5,3920.95
13904,4121,P69,,1,3072.31
13905,4121,P68,4,5,13428.0
13906,4122,P68,4,4,10742.4
13907,4122,P11,,1,4986.9
13908,4122,P78,,2,9016.22
13909,4123,P40,,4,2485.64
13910,4124,P15,,1,4319.4
13911,4125,P48,,4,18479.72
13912,4125,P48,5,2,9239.86
13913,4125,P36,2,2,7252.88
13914,4125,P28,,2,8870.92
13916,4126,P18,,3,10303.08
13917,4126,P16,4,5,4244.6
13918,4127,P46,,2,1783.18
13919,4127,P75,,4,8220.24
13920,4127,P80,3,4,5258.96
13921,4127,P44,,4,4298.64
13922,4128,P51,,4,9976.68
13923,4128,P54,,2,9856.14
13924,4129,P74,2,3,10780.35
13925,4129,P24,,3,8432.43
13926,4129,P20,,1,1985.36
13927,4130,P64,,5,3581.15
13928,4131,P19,,1,3022.4
13929,4131,P29,2,1,3779.3
13930,4131,P21,,3,9059.55
13931,4131,P36,,5,18132.2
13932,4131,P21,,1,3019.85
13933,4131,P8,4,1,2199.33
13934,4131,P25,,3,14153.73
13935,4132,P76,3,5,16956.35
13936,4133,P19,,3,9067.2
13937,4133,P11,2,3,14960.7
13938,4133,P9,,2,5918.62
13939,4133,P1,,2,8869.9
13940,4134,P15,,3,12958.2
13941,4134,P75,,1,2055.06
13942,4134,P57,1,2,2560.54
13943,4134,P1,2,5,22174.75
13944,4134,P2,,2,6499.94
13945,4135,P10,3,1,1873.78
13946,4135,P40,2,4,2485.64
13947,4135,P2,,1,3249.97
13948,4136,P70,5,2,9650.76
13949,4136,P7,,5,18801.85
13950,4136,P74,,2,7186.9
13951,4137,P53,3,3,5635.83
13952,4137,P76,2,2,6782.54
13953,4138,P19,2,3,9067.2
13954,4138,P31,,3,5300.58
13955,4138,P27,3,3,1983.9
13956,4139,P60,,1,3686.35
13957,4140,P14,,3,11409.99
13958,4140,P63,5,5,13551.3
13959,4140,P18,1,4,13737.44
13960,4141,P48,,3,13859.79
13961,4141,P23,,2,2663.86
13962,4141,P60,,1,3686.35
13963,4142,P59,,1,485.91
13964,4142,P74,3,4,14373.8
13965,4142,P25,2,3,14153.73
13966,4142,P76,4,2,6782.54
13967,4142,P20,,1,1985.36
13968,4142,P56,,4,5093.28
13970,4143,P76,1,3,10173.81
13971,4143,P49,,1,4600.62
13972,4144,P48,,2,9239.86
13973,4145,P62,1,2,9784.24
13974,4145,P54,,4,19712.28
13975,4145,P14,2,3,11409.99
13976,4145,P67,,3,2727.36
13977,4146,P52,5,5,3240.75
13978,4146,P59,,3,1457.73
13979,4146,P74,3,2,7186.9
13980,4147,P25,,4,18871.64
13981,4147,P34,,1,115.9
13982,4147,P77,1,2,3859.52
13983,4147,P34,,1,115.9
13985,4148,P34,,1,115.9
13986,4149,P68,3,5,13428.0
13987,4149,P52,1,5,3240.75
13988,4149,P80,,4,5258.96
13990,4149,P9,5,5,14796.55
13991,4149,P35,,1,3638.25
13992,4149,P36,,5,18132.2
13993,4150,P9,3,4,11837.24
13995,4150,P24,5,4,11243.24
13996,4151,P26,,1,3433.39
13997,4151,P4,4,5,3920.95
13998,4151,P47,,5,23860.75
13999,4151,P76,,3,10173.81
14000,4151,P64,5,3,2148.69
14002,4151,P63,,3,8130.78
14003,4152,P67,,5,4545.6
14004,4152,P27,3,3,1983.9
14005,4152,P58,,3,8640.15
14006,4152,P15,3,4,17277.6
14007,4153,P1,3,1,4434.95
14008,4154,P32,,4,6152.6
14009,4154,P7,,1,3760.37
14010,4154,P15,,4,17277.6
14011,4154,P13,,4,10072.92
14012,4154,P34,,3,347.7
14013,4154,P28,,5,22177.3
14014,4154,P15,,2,8638.8
14015,4155,P68,,5,13428.0
14016,4156,P63,,1,2710.26
14017,4156,P6,3,3,8222.97
14018,4157,P57,,5,6401.35
14019,4157,P57,,4,5121.08
14020,4158,P18,,5,17171.8
14021,4158,P64,1,1,716.23
14022,4158,P50,3,1,3034.83
14023,4158,P70,,2,9650.76
14025,4159,P3,,1,800.07
14026,4159,P30,5,3,11598.39
14027,4160,P63,2,3,8130.78
14028,4160,P24,4,5,14054.05
14029,4160,P14,,2,7606.66
14030,4161,P70,3,1,4825.38
14031,4161,P52,1,1,648.15
14032,4161,P11,,2,9973.8
14033,4161,P63,,2,5420.52
14034,4162,P72,,4,15203.2
14035,4162,P18,,3,10303.08
14036,4162,P25,4,3,14153.73
14037,4162,P57,,3,3840.81
14038,4162,P55,,3,12159.6
14039,4162,P30,2,2,7732.26
14040,4162,P54,,2,9856.14
14041,4163,P29,,5,18896.5
14042,4163,P57,,3,3840.81
14043,4163,P72,,1,3800.8
14044,4164,P48,2,1,4619.93
14045,4164,P45,1,4,7728.72
14046,4164,P48,3,3,13859.79
14047,4165,P52,,2,1296.3
14048,4166,P29,,5,18896.5
14049,4166,P46,3,4,3566.36
14050,4166,P18,2,5,17171.8
14051,4167,P60,,3,11059.05
14052,4167,P21,4,5,15099.25
14053,4167,P2,,5,16249.85
14054,4168,P70,3,2,9650.76
14055,4168,P22,5,4,9573.76
14056,4168,P67,4,4,3636.48
14057,4169,P44,,2,2149.32
14058,4169,P48,,4,18479.72
14059,4169,P29,,5,18896.5
14060,4169,P55,,3,12159.6
14061,4170,P18,4,1,3434.36
14062,4171,P26,,4,13733.56
14064,4171,P5,5,2,7500.9
14065,4171,P26,,3,10300.17
14066,4172,P69,1,5,15361.55
14067,4172,P10,,4,7495.12
14068,4173,P29,4,1,3779.3
14069,4173,P58,,3,8640.15
14071,4174,P20,,1,1985.36
14072,4174,P35,4,3,10914.75
14073,4174,P42,,3,12672.54
14074,4174,P41,5,5,15819.85
14076,4174,P57,,4,5121.08
14077,4174,P42,,3,12672.54
14078,4175,P75,,1,2055.06
14079,4175,P65,2,2,6665.56
14080,4176,P4,,5,3920.95
14081,4176,P34,,4,463.6
14082,4176,P10,,2,3747.56
14083,4176,P58,,1,2880.05
14084,4177,P53,,5,9393.05
14087,4177,P32,3,4,6152.6
14088,4178,P67,5,1,909.12
14089,4178,P4,,3,2352.57
14090,4178,P79,,5,11561.4
14091,4178,P43,5,3,7762.65
14092,4178,P29,1,5,188965.0
14093,4179,P50,3,1,3034.83
14094,4179,P10,,3,5621.34
14095,4179,P32,3,3,4614.45
14096,4180,P61,3,4,16394.04
14097,4180,P17,,2,1767.82
14098,4180,P27,,5,3306.5
14100,4181,P49,,5,23003.1
14101,4181,P46,5,1,891.59
14102,4181,P63,1,5,13551.3
14103,4181,P67,,5,4545.6
14104,4181,P58,,4,11520.2
14105,4181,P43,,2,5175.1
14107,4182,P20,2,2,3970.72
14108,4182,P30,,4,15464.52
14109,4182,P7,4,3,11281.11
14110,4183,P30,,4,15464.52
14111,4183,P48,5,1,4619.93
14112,4183,P7,5,4,15041.48
14113,4183,P40,4,2,1242.82
14114,4183,P30,,1,3866.13
14115,4183,P29,3,3,11337.9
14116,4183,P22,,1,2393.44
14117,4184,P72,,4,15203.2
14118,4184,P59,2,1,485.91
14119,4184,P34,,4,463.6
14120,4184,P41,,4,12655.88
14121,4184,P75,,4,8220.24
14122,4184,P77,,3,5789.28
14123,4184,P74,,5,17967.25
14124,4184,P57,,1,1280.27
14125,4185,INVALID_P,2,4,5330.25
14126,4185,P18,,2,6868.72
14127,4185,P32,,5,7690.75
14128,4185,P63,4,2,5420.52
14129,4186,P14,,3,11409.99
14130,4186,P43,,4,10350.2
14131,4187,P5,,3,11251.35
14132,4187,P38,4,2,7667.22
14134,4188,P7,,2,7520.74
14135,4188,P77,,4,7719.04
14136,4188,P56,,5,6366.6
14137,4189,P9,3,5,14796.55
14138,4189,P22,,3,7180.32
14139,4190,P77,,4,7719.04
14140,4190,P56,,5,6366.6
14141,4190,P33,,5,4374.85
14142,4190,P7,1,3,11281.11
14143,4190,P34,,3,347.7
14144,4191,P22,,1,2393.44
14145,4191,P55,,5,20266.0
14146,4191,P67,1,1,909.12
14147,4191,P1,2,3,13304.85
14148,4192,P68,3,3,8056.8
14149,4192,P20,2,5,9926.8
14150,4193,INVALID_P,5,2,2856.94
14151,4193,P74,,4,14373.8
14152,4193,P80,,4,5258.96
14153,4193,P35,3,2,7276.5
14154,4193,P40,,5,3107.05
14155,4193,P56,5,3,3819.96
14156,4194,P73,,5,17401.75
14157,4194,P40,,5,3107.05
14158,4194,P40,,4,2485.64
14159,4195,P31,,5,8834.3
14160,4195,P74,4,4,14373.8
14161,4195,P56,,1,1273.32
14163,4195,P16,4,5,4244.6
14164,4196,P66,,2,9479.12
14165,4197,P22,,4,9573.76
14166,4197,P13,5,1,2518.23
14167,4197,P62,,5,24460.6
14168,4198,P51,,1,2494.17
14169,4198,P29,3,4,15117.2
14170,4198,P71,,5,23258.4
14171,4198,P80,,5,6573.7
14172,4199,P15,,2,8638.8
14173,4199,P32,,1,1538.15
14174,4199,P29,,1,3779.3
14175,4200,P70,,2,9650.76
14176,4200,P10,,3,5621.34
14177,4200,P26,,5,17166.95
14178,4200,P58,,5,14400.25
14179,4201,P57,,5,6401.35
14181,4202,P71,,5,23258.4
14183,4203,P59,,2,971.82
14185,4203,P58,,5,14400.25
14186,4203,P26,,3,10300.17
14187,4204,P45,,2,3864.36
14188,4205,P31,5,3,5300.58
14190,4205,P28,,4,17741.84
14191,4206,P52,,3,1944.45
14194,4206,P25,1,1,4717.91
14195,4207,P55,,5,20266.0
14196,4207,P43,4,2,5175.1
14197,4207,P13,4,4,10072.92
14198,4208,P77,,5,9648.8
14200,4208,P34,1,3,347.7
14201,4208,P47,5,5,23860.75
14202,4208,P35,1,4,14553.0
14203,4209,P40,,2,1242.82
14204,4209,P12,2,2,1555.66
14205,4209,P35,,5,18191.25
14206,4209,P46,2,5,4457.95
14207,4210,P60,1,2,7372.7
14208,4210,P12,,1,777.83
14209,4210,P11,,1,4986.9
14210,4210,P54,5,2,9856.14
14211,4210,P20,,5,9926.8
14213,4210,P60,2,2,7372.7
14214,4210,P20,5,4,7941.44
14215,4211,P21,,4,12079.4
14216,4211,P38,,1,3833.61
14217,4211,P58,4,5,14400.25
14218,4211,P23,1,1,1331.93
14219,4211,P31,5,3,5300.58
14220,4211,P2,,5,16249.85
14223,4213,P5,,2,7500.9
14224,4214,P72,1,3,11402.4
14225,4215,P60,3,2,7372.7
14226,4215,P34,2,4,463.6
14227,4215,P11,,5,24934.5
14228,4215,P36,2,3,10879.32
14229,4215,P32,,5,7690.75
14230,4215,P44,4,3,3223.98
14231,4216,P43,2,3,7762.65
14232,4216,P76,,5,16956.35
14233,4216,P18,,2,6868.72
14234,4216,P79,4,2,4624.56
14235,4216,P78,1,1,4508.11
14236,4216,P37,,5,24311.25
14237,4217,P35,,5,18191.25
14238,4217,P54,2,1,4928.07
14241,4218,P78,1,3,13524.33
14242,4219,P16,4,3,2546.76
14243,4219,P34,,3,347.7
14244,4219,P16,1,1,848.92
14245,4219,P47,3,4,19088.6
14247,4220,P53,1,3,5635.83
14248,4220,P56,4,3,3819.96
14249,4221,P27,1,1,661.3
14250,4221,P15,1,4,17277.6
14251,4221,P3,,5,4000.35
14252,4222,P75,,5,10275.3
14253,4222,P6,,2,5481.98
14254,4222,P4,,2,1568.38
14255,4222,P31,,3,5300.58
14256,4222,P43,,5,12937.75
14257,4222,P70,,4,19301.52
14258,4222,P2,,4,12999.88
14259,4223,P1,3,4,17739.8
14260,4223,P50,,2,6069.66
14261,4223,P13,,3,7554.69
14262,4224,P47,,3,14316.45
14263,4225,P39,,3,7762.92
14264,4225,P51,,4,9976.68
14265,4225,P32,,3,4614.45
14267,4225,P10,3,5,9368.9
14268,4225,P17,5,5,4419.55
14269,4225,P48,,2,9239.86
14270,4226,P78,,4,18032.44
14271,4227,P75,,5,10275.3
14272,4227,P12,,3,2333.49
14273,4227,P75,1,4,8220.24
14274,4228,P25,,2,9435.82
14275,4228,P41,4,3,9491.91
14276,4228,P20,,4,7941.44
14277,4228,P31,,2,3533.72
14278,4228,P55,,2,8106.4
14279,4228,P25,3,5,23589.55
14280,4229,P75,,2,4110.12
14281,4229,P66,,4,18958.24
14282,4229,P28,,3,13306.38
14283,4229,P3,,4,3200.28
14284,4229,P20,,2,3970.72
14285,4229,P77,,5,9648.8
14286,4229,P75,4,2,4110.12
14287,4229,P26,,5,17166.95
14290,4230,P49,2,5,23003.1
14291,4230,P41,,1,3163.97
14292,4231,P76,4,3,10173.81
14294,4232,P7,,2,7520.74
14295,4232,P75,,1,2055.06
14296,4232,P75,,1,2055.06
14297,4232,P75,,3,6165.18
14298,4232,P21,1,2,6039.7
14299,4233,P68,5,1,2685.6
14300,4233,P7,,2,7520.74
14301,4233,P68,1,5,13428.0
14302,4234,P72,,1,3800.8
14303,4234,P14,5,1,3803.33
14304,4234,P50,,4,12139.32
14305,4234,P76,,4,13565.08
14306,4234,P71,1,4,18606.72
14307,4234,P26,,1,3433.39
14308,4235,P29,3,3,11337.9
14309,4235,P15,1,5,21597.0
14311,4236,P57,,1,1280.27
14312,4236,P34,,1,115.9
14313,4236,P11,,1,4986.9
14316,4237,P20,,2,3970.72
14317,4237,P33,,5,4374.85
14318,4238,P37,3,5,24311.25
14320,4238,P36,,5,18132.2
14321,4238,P71,,4,18606.72
14322,4238,P26,3,2,6866.78
14323,4238,P10,,1,1873.78
14324,4238,P11,,1,4986.9
14325,4239,P63,5,1,2710.26
14326,4239,P18,,5,17171.8
14327,4239,P46,5,2,1783.18
14328,4239,P59,,3,1457.73
14329,4239,P55,,1,4053.2
14330,4239,P38,,1,3833.61
14331,4239,P41,,3,9491.91
14332,4239,P30,,2,7732.26
14333,4240,P15,,2,8638.8
14334,4240,P58,5,5,14400.25
14335,4240,P45,,3,5796.54
14336,4241,P23,,4,5327.72
14337,4241,P11,,2,9973.8
14338,4241,P38,,4,15334.44
14339,4242,P58,3,2,5760.1
14340,4243,P4,,4,3136.76
14341,4243,P61,,5,20492.55
14343,4244,P58,4,1,2880.05
14344,4244,P53,3,3,5635.83
14345,4245,P42,,5,21120.9
14346,4245,P28,,4,17741.84
14347,4245,P48,2,2,9239.86
14348,4245,P41,,3,9491.91
14349,4246,P18,,2,6868.72
14351,4246,P4,3,4,3136.76
14352,4246,P80,1,4,5258.96
14353,4246,P15,,3,12958.2
14354,4246,P6,,4,10963.96
14355,4246,P55,,1,4053.2
14356,4246,P50,,4,12139.32
14357,4247,P7,2,4,15041.48
14358,4247,P42,,3,12672.54
14360,4248,P26,2,1,3433.39
14361,4249,P33,2,4,3499.88
14362,4250,P15,4,4,17277.6
14363,4251,P78,,4,18032.44
14364,4251,P6,1,5,13704.95
14365,4252,P56,,5,6366.6
14366,4252,P20,,1,1985.36
14367,4252,P75,1,4,8220.24
14368,4252,P3,,5,4000.35
14369,4252,P13,,3,7554.69
14370,4252,P24,,2,5621.62
14371,4252,P57,2,2,2560.54
14372,4253,P68,,1,2685.6
14373,4254,P41,,4,12655.88
14374,4254,P20,,1,1985.36
14375,4254,P19,4,1,3022.4
14377,4255,P22,3,3,7180.32
14378,4256,P41,4,2,6327.94
14379,4256,P68,,3,8056.8
14380,4257,P16,,1,848.92
14381,4257,P11,2,3,14960.7
14382,4257,P72,2,5,19004.0
14383,4257,P32,3,1,1538.15
14384,4258,P7,,3,11281.11
14385,4258,P53,,4,7514.44
14386,4258,P34,,5,579.5
14387,4258,P52,,5,3240.75
14389,4258,P35,,3,10914.75
14390,4258,P57,,4,5121.08
14391,4258,P15,,5,21597.0
14392,4259,P66,,5,23697.8
14393,4259,P3,,3,2400.21
14394,4259,P3,,4,3200.28
14395,4259,P56,,4,5093.28
14396,4259,P68,5,4,10742.4
14397,4259,P66,,1,4739.56
14399,4259,P33,3,4,3499.88
14400,4260,P14,5,2,7606.66
14401,4260,P5,1,2,7500.9
14402,4260,P69,4,3,9216.93
14403,4260,P76,,5,16956.35
14404,4260,P61,,4,16394.04
14405,4261,P16,,5,4244.6
14406,4261,P49,1,4,18402.48
14408,4261,P5,5,5,18752.25
14409,4261,P14,,5,19016.65
14410,4261,P7,3,2,7520.74
14411,4262,P75,1,2,4110.12
14412,4262,P36,1,4,14505.76
14413,4262,P37,2,1,4862.25
14414,4262,P44,,4,4298.64
14415,4262,P40,1,2,1242.82
14416,4262,P38,4,1,3833.61
14418,4263,P49,,2,9201.24
14419,4263,P10,,4,7495.12
14420,4263,P13,,5,12591.15
14421,4263,P22,,5,11967.2
14422,4263,P13,5,5,12591.15
14423,4263,P70,,1,4825.38
14424,4263,P75,1,2,4110.12
14425,4264,P23,,2,2663.86
14426,4264,P15,4,1,4319.4
14427,4264,P71,,4,18606.72
14428,4264,P10,1,3,5621.34
14429,4264,P21,2,2,6039.7
14430,4264,P5,,5,18752.25
14431,4264,P7,5,3,11281.11
14432,4265,P14,5,3,11409.99
14433,4265,P62,3,5,24460.6
14434,4266,P38,,2,7667.22
14435,4266,P42,,5,21120.9
14436,4266,P48,,2,9239.86
14438,4266,P21,5,2,6039.7
14439,4266,P28,,2,8870.92
14440,4266,P77,4,3,5789.28
14441,4266,P33,1,5,4374.85
14442,4267,P12,,5,3889.15
14443,4267,P32,,3,4614.45
14444,4267,P36,,2,7252.88
14445,4268,P70,,5,24126.9
14446,4268,P5,3,2,7500.9
14447,4268,P4,,1,784.19
14448,4268,P64,,5,3581.15
14449,4268,P6,,1,2740.99
14450,4268,P39,,5,12938.2
14451,4269,P28,,5,22177.3
14452,4270,P52,,5,3240.75
